nl_cmd,bash_cmd
change ownership of <file> to <user>:<group> and show verbose output,chown -v <user>:<group> <file>
change ownership of <file> to the reference file <reference-file>,chown --reference=<reference-file> <file>
change the group of <file> to <group>,chgrp <group> <file>
set the group of <file> as <group>,chgrp <group> <file>
change group ownership of <file> to <group>,chgrp <group> <file>
can you assign <file> to the group <group>?,chgrp <group> <file>
change the group of <file> recursively to <group>,chgrp -r <group> <file>
change the group of <file> to <group> and show verbose output,chgrp -v <group> <file>
assign read permission to user for <file-name>,chmod u+r <file-name>
assign read permission to user for the <file-name>,chmod u+r <file-name>
grant read access to user for <file-name>,chmod u+r <file-name>
assign write permission to user for <file-name>,chmod u+w <file-name>
allow user to write to <file-name>,chmod u+w <file-name>
assign write permission to user for the <file-name>,chmod u+w <file-name>
assign execute permission to user for the <file-name>,chmod u+x <file-name>
grant execute access to user for <file-name>,chmod u+x <file-name>
allow user to execute <file-name>,chmod u+x <file-name>
assign read and write permissions to user for <file-name>,chmod u+rw <file-name>
allow user to read and write <file-name>,chmod u+rw <file-name>
assign read and execute permissions to user for <file-name>,chmod u+rx <file-name>
grant read and execute access to user for <file-name>,chmod u+rx <file-name>
grant write and execute access to user for <file-name>,chmod u+wx <file-name>
allow user to write and execute <file-name>,chmod u+wx <file-name>
assign all permissions to user for <file-name>,chmod u+rwx <file-name>
allow user to read write and execute <file-name>,chmod u+rwx <file-name>
assign read permission to group for <file-name>,chmod g+r <file-name>
grant read access to group for <file-name>,chmod g+r <file-name>
assign read permission to group for the <file-name>,chmod g+r <file-name>
assign write permission to group for <file-name>,chmod g+w <file-name>
allow group to write to <file-name>,chmod g+w <file-name>
assign write permission to group for the <file-name>,chmod g+w <file-name>
assign execute permission to group for the <file-name>,chmod g+x <file-name>
assign execute permission to group for <file-name>,chmod g+x <file-name>
grant execute access to group for <file-name>,chmod g+x <file-name>
assign read and write permissions to group for <file-name>,chmod g+rw <file-name>
allow group to read and write <file-name>,chmod g+rw <file-name>
assign read and execute permissions to group for <file-name>,chmod g+rx <file-name>
allow group to read and execute <file-name>,chmod g+rx <file-name>
assign write and execute permissions to group for <file-name>,chmod g+wx <file-name>
grant write and execute access to group for <file-name>,chmod g+wx <file-name>
assign all permissions to group for <file-name>,chmod g+rwx <file-name>
grant full access to group for <file-name>,chmod g+rwx <file-name>
assign read permission to others for <file-name>,chmod o+r <file-name>
allow others to read <file-name>,chmod o+r <file-name>
assign read permission to others for the <file-name>,chmod o+r <file-name>
assign write permission to others for <file-name>,chmod o+w <file-name>
grant write access to others for <file-name>,chmod o+w <file-name>
assign write permission to others for the <file-name>,chmod o+w <file-name>
assign execute permission to others for the <file-name>,chmod o+x <file-name>
grant execute access to others for <file-name>,chmod o+x <file-name>
allow others to execute <file-name>,chmod o+x <file-name>
assign read and write permissions to others for <file-name>,chmod o+rw <file-name>
grant read and write access to others for <file-name>,chmod o+rw <file-name>
grant read and execute access to others for <file-name>,chmod o+rx <file-name>
allow others to read and execute <file-name>,chmod o+rx <file-name>
assign write and execute permissions to others for <file-name>,chmod o+wx <file-name>
allow others to write and execute <file-name>,chmod o+wx <file-name>
assign all permissions to others for <file-name>,chmod o+rwx <file-name>
grant full access to others for <file-name>,chmod o+rwx <file-name>
assign permissions recursively to user for <directory>,chmod -R u+rwx <directory>
grant recursive read write and execute access to user for <directory>,chmod -R u+rwx <directory>
set all permissions for user on directory and its contents <directory>,chmod -R u+rwx <directory>
remove read permission from group for <file-name>,chmod g-r <file-name>
deny write permission to others for <file-name>,chmod o-w <file-name>
remove all permissions recursively for user from <directory>,chmod -R u-rwx <directory>
add super permission to owner for the <file-name>,chmod u+s <file-name>
add super permission to owner for the <directory-name>,chmod u+s <directory-name>
grant owner special execute rights for the <file-name>,chmod u+s <file-name>
provide owner administrative access to the <file-name>,chmod u+s <file-name>
give owner root level permissions for the <directory-name>,chmod u+s <directory-name>
add super permission to group for the <file-name>,chmod g+s <file-name>
add super permission to group for the <directory-name>,chmod g+s <directory-name>
enable group with elevated privileges for the <directory-name>,chmod g+s <directory-name>
provide group administrative access to the <file-name>,chmod g+s <file-name>
give group root level permissions for the <directory-name>,chmod g+s <directory-name>
remove super permission from owner for the <file-name>,chmod u-s <file-name>
remove super permission from owner for the <directory-name>,chmod u-s <directory-name>
disable owner special execute rights for the <file-name>,chmod u-s <file-name>
strip owner administrative access from the <file-name>,chmod u-s <file-name>
remove root level permissions from owner for the <directory-name>,chmod u-s <directory-name>
remove super permission from group for the <file-name>,chmod g-s <file-name>
remove super permission from group for the <directory-name>,chmod g-s <directory-name>
disable group special execute rights for the <file-name>,chmod g-s <file-name>
revoke group elevated privileges for the <directory-name>,chmod g-s <directory-name>
strip group administrative access from the <file-name>,chmod g-s <file-name>
assign read and write permission to user for the <file-name>,chmod 600 <file-name>
assign read and execute permission to user for the <file-name>,chmod 500 <file-name>
assign write and execute permission to user for the <file-name>,chmod 300 <file-name>
assign full read write execute permission to user for the <file-name>,chmod 700 <file-name>
assign read and write permission to group for the <file-name>,chmod 060 <file-name>
assign read and execute permission to group for the <file-name>,chmod 050 <file-name>
assign write and execute permission to group for the <file-name>,chmod 030 <file-name>
assign full read write execute permission to group for the <file-name>,chmod 070 <file-name>
assign read and write permission to others for the <file-name>,chmod 006 <file-name>
assign read and execute permission to others for the <file-name>,chmod 005 <file-name>
assign write and execute permission to others for the <file-name>,chmod 003 <file-name>
assign full read write execute permission to others for the <file-name>,chmod 007 <file-name>
assign read write execute permission to user and group for the <file-name>,chmod 770 <file-name>
assign read write execute permission to user and others for the <file-name>,chmod 707 <file-name>
assign read write execute permission to group and others for the <file-name>,chmod 077 <file-name>
assign read write execute permission to all for the <file-name>,chmod 777 <file-name>
assign no permissions to any for the <file-name>,chmod 000 <file-name>
assign minimal read permissions for all for the <file-name>,chmod 444 <file-name>
what is my operating system,uname -a
get the os version,lsb_release -a
show the kernel version,uname -a
what is the system architecture,uname -m
get system architecture details,uname -m
display my hostname,hostname
what is my hostname,hostname
show cpu details,lscpu
get processor information,lscpu
display cpu info,lscpu
what is my cpu model,lscpu
what is my graphics card,lspci | grep -i vga
get gpu information,lspci | grep -i vga
display graphics card info,lspci | grep -i vga
show vga details,lspci | grep -i vga
show disk usage,df -h
get storage details,df -h
display disk space,df -h
how much storage is used,df -h
get ram details,free -h
how much memory is free,free -h
display memory information,free -h
show available ram,free -h
show block devices,lsblk
get storage device details,lsblk
display disk partitions,lsblk
what are my storage devices,lsblk
get partition information,lsblk
display storage layout,lsblk
show mounted partitions,lsblk
list all storage devices,lsblk
show power consumption,powertop
get battery usage details,powertop
display power usage,powertop
analyze power consumption,powertop
show energy consumption,powertop
how much power is being consumed,powertop
show system power details,powertop
analyze energy efficiency,powertop
list running processes,ps aux
show all processes,ps aux
display active processes,ps aux
get process details,ps aux
what processes are running,ps aux
show top processes,top
get system resource usage,top
display running processes in real time,top
what is consuming system resources,top
show network configuration,ifconfig
get ip address details,ifconfig
display network interfaces,ifconfig
what is my ip address,ifconfig
get network interface details,ifconfig
display my network settings,ifconfig
show current ip configuration,ifconfig
list all network interfaces,ifconfig
get network status,ifconfig
show connected networks,nmcli connection show
list all network connections,nmcli connection show
get wifi connection details,nmcli connection show
display active network connections,nmcli connection show
what networks am i connected to,nmcli connection show
list current network connections,nmcli connection show
display wifi connection settings,nmcli connection show
show all network configurations,nmcli connection show
show boot logs,dmesg
display kernel messages,dmesg
get system startup logs,dmesg
list hardware initialization details,dmesg
show system logs,dmesg
get detailed boot information,dmesg
show kernel debug messages,dmesg
get hardware diagnostic logs,dmesg
show connected usb devices,lsusb
list all usb devices,lsusb
get usb device details,lsusb
display connected usb peripherals,lsusb
show usb device information,lsusb
list usb devices on the system,lsusb
display connected usb hardware,lsusb
list usb hardware devices,lsusb
